scenario,scenario_size,seed,step,social_welfare,completed_tasks,generated_tasks,completion_rate,drop_rate,deadline_violation_rate,avg_latency_ms,p95_latency_ms,avg_node_utilization,load_imbalance,overload_count,allocation_overhead_ms,policy_inference_time_ms,total_decision_overhead_ms,slot_share,payments_sum,node_compensation_sum,average_externality,cluster_count,avg_cluster_size,graph_cut,welfare_loss_vs_global,mode_safe,mode_normal,mode_aggressive,mode_reserve,mode_critical,method,mode_profile
network_degradation,Warehouse-M,0,4,13.582249812605987,1,1,1.0,0.0,0.0,19.938681106252147,19.938681106252147,0.046385172254656146,0.09277034450931229,0,0.3114589489996433,0.0,0.3114589489996433,0.0031145894899964333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
network_degradation,Warehouse-M,0,5,0.0,1,0,1.0,0.0,0.0,46.86343415315605,46.86343415315605,0.0,0.0,0,0.005166977643966675,0.0,0.005166977643966675,5.166977643966675e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
network_degradation,Warehouse-M,0,6,17.476771795297992,0,2,0.0,0.0,0.0,0.0,0.0,0.07530503251110354,0.10098381930235835,0,0.5949579644948244,0.0,0.5949579644948244,0.005949579644948244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
network_degradation,Warehouse-M,0,7,0.0,2,0,2.0,0.0,0.0,49.62791694469104,76.53237635360468,0.0,0.0,0,0.005665933713316917,0.0,0.005665933713316917,5.6659337133169174e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
network_degradation,Warehouse-M,0,8,43.88973177368654,0,3,0.0,0.0,0.0,0.0,0.0,0.13650002774543393,0.12128437032754279,0,0.9272079914808273,0.0,0.9272079914808273,0.009272079914808273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
network_degradation,Warehouse-M,0,9,16.430209190260182,3,4,0.75,0.5,0.0,28.555055904554177,36.36557851320174,0.049929107205527644,0.06456869414740016,0,0.8848330471664667,0.0,0.8848330471664667,0.008848330471664667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
network_degradation,Warehouse-M,0,10,20.13863066207617,2,4,0.5,0.5,0.0,10.104370162209136,10.696442709575667,0.04466936061289627,0.0741109984115951,0,0.9142919443547726,0.0,0.9142919443547726,0.009142919443547726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
network_degradation,Warehouse-M,0,11,22.924143043548966,2,3,0.6666666666666666,0.3333333333333333,0.0,5.763085797301812,8.294249869640435,0.04872350073246378,0.09744700146492756,0,0.6483749020844698,0.0,0.6483749020844698,0.006483749020844698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
network_degradation,Warehouse-M,0,0,0.4808433706579429,0,1,0.0,0.0,0.0,0.0,0.0,0.030053247858345754,0.06010649571669151,0,0.2681249752640724,0.0,0.2681249752640724,0.002681249752640724,0.0,0.4808433706579429,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
network_degradation,Warehouse-M,0,1,0.0,1,0,1.0,0.0,0.0,14.23005198096541,14.23005198096541,0.0,0.0,0,0.010999850928783417,0.0,0.010999850928783417,0.00010999850928783417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
network_degradation,Warehouse-M,0,2,7.912721533799719,0,2,0.0,0.5,0.0,0.0,0.0,0.02057721827502953,0.04115443655005906,0,0.4857920575886965,0.0,0.4857920575886965,0.004857920575886965,0.0,0.09936543748284077,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
network_degradation,Warehouse-M,0,3,11.628440143590314,1,3,0.3333333333333333,0.6666666666666666,0.0,5.90973560527533,5.90973560527533,0.037382409022236114,0.07476481804447223,0,0.6397909019142389,0.0,0.6397909019142389,0.006397909019142389,0.0,0.1928032650268552,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
network_degradation,Warehouse-M,0,4,13.582249812605987,1,1,1.0,0.0,0.0,19.938681106252147,19.938681106252147,0.046385172254656146,0.09277034450931229,0,0.32599992118775845,0.0,0.32599992118775845,0.0032599992118775845,0.0,0.49137878400927626,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
network_degradation,Warehouse-M,0,5,0.0,1,0,1.0,0.0,0.0,46.86343415315605,46.86343415315605,0.0,0.0,0,0.008833128958940506,0.0,0.008833128958940506,8.833128958940506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
network_degradation,Warehouse-M,0,6,17.476771795297992,0,2,0.0,0.0,0.0,0.0,0.0,0.07530503251110354,0.10098381930235835,0,0.5674590356647968,0.0,0.5674590356647968,0.005674590356647968,4.440892098500626e-16,2.8944261402482745,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
network_degradation,Warehouse-M,0,7,0.0,2,0,2.0,0.0,0.0,49.62791694469104,76.53237635360468,0.0,0.0,0,0.008916016668081284,0.0,0.008916016668081284,8.916016668081284e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
network_degradation,Warehouse-M,0,8,43.88973177368654,0,3,0.0,0.0,0.0,0.0,0.0,0.13650002774543393,0.12128437032754279,0,1.034917077049613,0.0,1.034917077049613,0.01034917077049613,0.0,1.2202712433538565,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
network_degradation,Warehouse-M,0,9,16.430209190260182,3,4,0.75,0.5,0.0,28.555055904554177,36.36557851320174,0.049929107205527644,0.06456869414740016,0,0.8693330455571413,0.0,0.8693330455571413,0.008693330455571413,0.0,0.7747661946449469,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
network_degradation,Warehouse-M,0,10,20.13863066207617,2,4,0.5,0.5,0.0,10.104370162209136,10.696442709575667,0.04466936061289627,0.0741109984115951,0,1.236707903444767,0.0,1.236707903444767,0.01236707903444767,0.0,0.6513665069063066,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
network_degradation,Warehouse-M,0,11,22.924143043548966,2,3,0.6666666666666666,0.3333333333333333,0.0,5.763085797301812,8.294249869640435,0.04872350073246378,0.09744700146492756,0,0.675333896651864,0.0,0.675333896651864,0.0067533389665186405,0.0,3.802706502840806,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
network_degradation,Warehouse-M,0,0,0.4808433706579429,0,1,0.0,0.0,0.0,0.0,0.0,0.030053247858345754,0.06010649571669151,0,0.24000019766390324,0.06833299994468689,0.3083331976085901,0.0030833319760859013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,qmix_heuristic,default
network_degradation,Warehouse-M,0,1,0.0,1,0,1.0,0.0,0.0,14.23005198096541,14.23005198096541,0.0,0.0,0,0.006417045369744301,0.05091703496873379,0.05733408033847809,0.0005733408033847809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,qmix_heuristic,default
network_degradation,Warehouse-M,0,2,7.912721533799719,0,2,0.0,0.5,0.0,0.0,0.0,0.02057721827502953,0.04115443655005906,0,0.5117920227348804,0.06291712634265423,0.5747091490775347,0.005747091490775347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,qmix_heuristic,default
network_degradation,Warehouse-M,0,3,11.628440143590314,1,3,0.3333333333333333,0.6666666666666666,0.0,5.90973560527533,5.90973560527533,0.037382409022236114,0.07476481804447223,0,0.5810000002384186,0.13124989345669746,0.712249893695116,0.00712249893695116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,qmix_heuristic,default
network_degradation,Warehouse-M,0,4,13.582249812605987,1,1,1.0,0.0,0.0,19.938681106252147,19.938681106252147,0.046385172254656146,0.09277034450931229,0,0.3149579279124737,0.05295802839100361,0.3679159563034773,0.003679159563034773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,qmix_heuristic,default
network_degradation,Warehouse-M,0,5,0.0,1,0,1.0,0.0,0.0,46.86343415315605,46.86343415315605,0.0,0.0,0,0.005500158295035362,0.06595789454877377,0.07145805284380913,0.0007145805284380913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,qmix_heuristic,default
network_degradation,Warehouse-M,0,6,17.476771795297992,0,2,0.0,0.0,0.0,0.0,0.0,0.07530503251110354,0.10098381930235835,0,0.54695806466043,0.05287490785121918,0.5998329725116491,0.005998329725116491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,qmix_heuristic,default
network_degradation,Warehouse-M,0,7,0.0,2,0,2.0,0.0,0.0,49.62791694469104,76.53237635360468,0.0,0.0,0,0.0059998128563165665,0.06883288733661175,0.07483270019292831,0.0007483270019292831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,qmix_heuristic,default
network_degradation,Warehouse-M,0,8,43.88973177368654,0,3,0.0,0.0,0.0,0.0,0.0,0.13650002774543393,0.12128437032754279,0,0.9206668473780155,0.053541967645287514,0.974208815023303,0.00974208815023303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,qmix_heuristic,default
network_degradation,Warehouse-M,0,9,16.430209190260182,3,4,0.75,0.5,0.0,28.555055904554177,36.36557851320174,0.049929107205527644,0.06456869414740016,0,0.8116669487208128,0.04866579547524452,0.8603327441960573,0.008603327441960573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,qmix_heuristic,default
network_degradation,Warehouse-M,0,10,20.13863066207617,2,4,0.5,0.5,0.0,10.104370162209136,10.696442709575667,0.04466936061289627,0.0741109984115951,0,0.8920000400394201,0.0475000124424696,0.9395000524818897,0.009395000524818897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,qmix_heuristic,default
network_degradation,Warehouse-M,0,11,22.924143043548966,2,3,0.6666666666666666,0.3333333333333333,0.0,5.763085797301812,8.294249869640435,0.04872350073246378,0.09744700146492756,0,0.6232920568436384,0.04650000482797623,0.6697920616716146,0.0066979206167161465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,qmix_heuristic,default
network_degradation,Warehouse-M,0,0,0.4808433706579429,0,1,0.0,0.0,0.0,0.0,0.0,0.030053247858345754,0.06010649571669151,0,0.268666772171855,0.07575005292892456,0.34441682510077953,0.0034441682510077953,0.0,0.4808433706579429,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,ample_amr,default
network_degradation,Warehouse-M,0,1,0.0,1,0,1.0,0.0,0.0,14.23005198096541,14.23005198096541,0.0,0.0,0,0.01400010660290718,0.08266698569059372,0.0966670922935009,0.000966670922935009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,ample_amr,default
network_degradation,Warehouse-M,0,2,7.912721533799719,0,2,0.0,0.5,0.0,0.0,0.0,0.02057721827502953,0.04115443655005906,0,0.47862506471574306,0.06533297710120678,0.5439580418169498,0.0054395804181694984,0.0,0.09936543748284077,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,ample_amr,default
network_degradation,Warehouse-M,0,3,11.628440143590314,1,3,0.3333333333333333,0.6666666666666666,0.0,5.90973560527533,5.90973560527533,0.037382409022236114,0.07476481804447223,0,0.630292110145092,0.08858297951519489,0.7188750896602869,0.007188750896602869,0.0,0.1928032650268552,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,ample_amr,default
network_degradation,Warehouse-M,0,4,13.582249812605987,1,1,1.0,0.0,0.0,19.938681106252147,19.938681106252147,0.046385172254656146,0.09277034450931229,0,0.33583398908376694,0.053625088185071945,0.3894590772688389,0.003894590772688389,0.0,0.49137878400927626,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,ample_amr,default
network_degradation,Warehouse-M,0,5,0.0,1,0,1.0,0.0,0.0,46.86343415315605,46.86343415315605,0.0,0.0,0,0.009125098586082458,0.07266714237630367,0.08179224096238613,0.0008179224096238613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,ample_amr,default
network_degradation,Warehouse-M,0,6,17.476771795297992,0,2,0.0,0.0,0.0,0.0,0.0,0.07530503251110354,0.10098381930235835,0,0.5610829684883356,0.05045812577009201,0.6115410942584276,0.006115410942584276,4.440892098500626e-16,2.8944261402482745,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,ample_amr,default
network_degradation,Warehouse-M,0,7,0.0,2,0,2.0,0.0,0.0,49.62791694469104,76.53237635360468,0.0,0.0,0,0.008708098903298378,0.04895799793303013,0.057666096836328506,0.0005766609683632851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,ample_amr,default
network_degradation,Warehouse-M,0,8,43.88973177368654,0,3,0.0,0.0,0.0,0.0,0.0,0.13650002774543393,0.12128437032754279,0,1.4781658537685871,0.14370912685990334,1.6218749806284904,0.016218749806284904,0.0,1.2202712433538565,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,ample_amr,default
network_degradation,Warehouse-M,0,9,16.430209190260182,3,4,0.75,0.5,0.0,28.555055904554177,36.36557851320174,0.049929107205527644,0.06456869414740016,0,0.8816660847514868,0.1290829386562109,1.0107490234076977,0.010107490234076977,0.0,0.7747661946449469,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,ample_amr,default
network_degradation,Warehouse-M,0,10,20.13863066207617,2,4,0.5,0.5,0.0,10.104370162209136,10.696442709575667,0.04466936061289627,0.0741109984115951,0,1.2466670013964176,0.06208405829966068,1.3087510596960783,0.013087510596960783,0.0,0.6513665069063066,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,ample_amr,default
network_degradation,Warehouse-M,0,11,22.924143043548966,2,3,0.6666666666666666,0.3333333333333333,0.0,5.763085797301812,8.294249869640435,0.04872350073246378,0.09744700146492756,0,0.6792498752474785,0.16200006939470768,0.8412499446421862,0.008412499446421862,0.0,3.802706502840806,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,ample_amr,default
network_degradation,Warehouse-M,0,0,0.8939133893631652,0,1,0.0,0.0,0.0,0.0,0.0,0.06548204866237804,0.1309640973247561,0,0.5099589470773935,0.23608282208442688,0.7460417691618204,0.007460417691618204,0.0,0.8939133893631652,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,c_ample_amr,default
network_degradation,Warehouse-M,0,1,0.0,1,0,1.0,0.0,0.0,31.231095945017845,31.231095945017845,0.0,0.0,0,0.0,0.15554088167846203,0.15554088167846203,0.0015554088167846203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,c_ample_amr,default
network_degradation,Warehouse-M,0,2,7.750474722600806,0,2,0.0,0.5,0.0,0.0,0.0,0.02057721827502953,0.04115443655005906,0,1.1246250942349434,0.116666778922081,1.2412918731570244,0.012412918731570244,0.0,0.07304538740256383,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,c_ample_amr,default
network_degradation,Warehouse-M,0,3,11.262168924013459,1,3,0.3333333333333333,0.6666666666666666,0.0,5.90973560527533,5.90973560527533,0.01824939569274842,0.036498791385496845,0,1.539750024676323,0.15695788897573948,1.6967079136520624,0.016967079136520624,0.0,0.07981375978884309,0.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,c_ample_amr,default
network_degradation,Warehouse-M,0,4,14.216328320957457,1,1,1.0,0.0,0.0,9.688422870290196,9.688422870290196,0.022487810001037334,0.04497562000207466,0,0.596500001847744,0.16175000928342342,0.7582500111311674,0.007582500111311674,0.0,1.312188892443169,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,c_ample_amr,default
network_degradation,Warehouse-M,0,5,0.0,1,0,1.0,0.0,0.0,22.647016368517598,22.647016368517598,0.0,0.0,0,0.0,0.2810000441968441,0.2810000441968441,0.002810000441968441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,c_ample_amr,default
network_degradation,Warehouse-M,0,6,16.973004277317983,0,2,0.0,0.5,0.0,0.0,0.0,0.024646902549756034,0.04929380509951207,0,1.0904590599238873,0.17654197290539742,1.2670010328292847,0.012670010328292847,0.0,1.887304777570149,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,c_ample_amr,default
network_degradation,Warehouse-M,0,7,0.0,1,0,1.0,0.0,0.0,19.73407315700922,19.73407315700922,0.0,0.0,0,0.0,0.16449997201561928,0.16449997201561928,0.0016449997201561928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,c_ample_amr,default
network_degradation,Warehouse-M,0,8,44.091210427672976,0,3,0.0,0.0,0.0,0.0,0.0,0.13650002774543393,0.12128437032754279,0,2.322416054084897,0.15300000086426735,2.4754160549491644,0.024754160549491644,7.105427357601002e-15,2.351487106196956,2.3684757858670005e-15,1.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,c_ample_amr,default
network_degradation,Warehouse-M,0,9,15.813604138178238,3,4,0.75,0.5,0.0,28.555055904554177,36.36557851320174,0.06875914512760739,0.08469651659003265,0,2.5582921225577593,0.30800001695752144,2.8662921395152807,0.028662921395152807,0.0,0.3525380192650669,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,c_ample_amr,default
network_degradation,Warehouse-M,0,10,19.68561119008199,2,4,0.5,0.5,0.0,15.630038733577464,21.19521299517549,0.10617338374971978,0.21234676749943956,0,2.7175000868737698,0.10695797391235828,2.824458060786128,0.02824458060786128,0.0,0.24959798301365055,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,c_ample_amr,default
network_degradation,Warehouse-M,0,11,22.475019513782343,2,3,0.6666666666666666,0.3333333333333333,0.0,14.937652475676146,17.759087122852748,0.04872350073246378,0.09744700146492756,0,1.9117919728159904,0.17174985259771347,2.083541825413704,0.02083541825413704,0.0,4.441819531166818,0.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,c_ample_amr,default
edge_node_failures,Warehouse-M,0,0,1.4177882952730243,0,1,0.0,0.0,0.0,0.0,0.0,0.06548204866237804,0.13096409732475608,0,0.27529196813702583,0.0,0.27529196813702583,0.0027529196813702583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
edge_node_failures,Warehouse-M,0,1,0.0,1,0,1.0,0.0,0.0,31.231095945017845,31.231095945017845,0.0,0.0,0,0.011041993275284767,0.0,0.011041993275284767,0.00011041993275284767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
edge_node_failures,Warehouse-M,0,2,8.18503912169302,0,2,0.0,0.5,0.0,0.0,0.0,0.02057721827502953,0.04115443655005906,0,0.5229997914284468,0.0,0.5229997914284468,0.005229997914284468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
edge_node_failures,Warehouse-M,0,3,11.983737516357948,1,3,0.3333333333333333,0.6666666666666666,0.0,5.90973560527533,5.90973560527533,0.01824939569274842,0.036498791385496845,0,0.8195419795811176,0.0,0.8195419795811176,0.008195419795811176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
edge_node_failures,Warehouse-M,0,4,13.777960373232585,1,1,1.0,0.0,0.0,9.688422870290196,9.688422870290196,0.022487810001037334,0.04497562000207466,0,0.3461248707026243,0.0,0.3461248707026243,0.003461248707026243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
edge_node_failures,Warehouse-M,0,5,0.0,1,0,1.0,0.0,0.0,22.647016368517598,22.647016368517598,0.0,0.0,0,0.006749993190169334,0.0,0.006749993190169334,6.749993190169334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
edge_node_failures,Warehouse-M,0,6,16.39853659530601,0,2,0.0,0.5,0.0,0.0,0.0,0.024646902549756034,0.04929380509951207,0,0.5136670079082251,0.0,0.5136670079082251,0.005136670079082251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
edge_node_failures,Warehouse-M,0,7,0.0,1,0,1.0,0.0,0.0,19.73407315700922,19.73407315700922,0.0,0.0,0,0.005499925464391708,0.0,0.005499925464391708,5.4999254643917084e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
edge_node_failures,Warehouse-M,0,8,45.70380877900883,0,3,0.0,0.0,0.0,0.0,0.0,0.09143244582795465,0.1126015634653875,0,0.9243329986929893,0.0,0.9243329986929893,0.009243329986929893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
edge_node_failures,Warehouse-M,0,9,18.022510740799536,3,4,0.75,0.25,0.0,19.19376958616461,34.073928267215905,0.09871282737083689,0.08150590821076847,0,0.8887080475687981,0.0,0.8887080475687981,0.00888708047568798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
edge_node_failures,Warehouse-M,0,10,19.218549930670964,3,4,0.75,0.5,0.0,12.96670379495481,20.576860299442373,0.044699660772396746,0.05601582186523011,0,0.8839159272611141,0.0,0.8839159272611141,0.008839159272611141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
edge_node_failures,Warehouse-M,0,11,22.597776046675055,2,3,0.6666666666666666,0.3333333333333333,0.0,7.98763517441887,11.421216098373815,0.04872350073246378,0.09744700146492756,0,1.250790897756815,0.0,1.250790897756815,0.01250790897756815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_heuristic,default
edge_node_failures,Warehouse-M,0,0,1.4177882952730243,0,1,0.0,0.0,0.0,0.0,0.0,0.06548204866237804,0.13096409732475608,0,0.2717499155551195,0.0,0.2717499155551195,0.002717499155551195,0.0,0.9369449246150814,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
edge_node_failures,Warehouse-M,0,1,0.0,1,0,1.0,0.0,0.0,31.231095945017845,31.231095945017845,0.0,0.0,0,0.015709083527326584,0.0,0.015709083527326584,0.00015709083527326584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
edge_node_failures,Warehouse-M,0,2,8.18503912169302,0,2,0.0,0.5,0.0,0.0,0.0,0.02057721827502953,0.04115443655005906,0,0.5094159860163927,0.0,0.5094159860163927,0.005094159860163927,0.0,0.1657249334318749,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
edge_node_failures,Warehouse-M,0,3,11.983737516357948,1,3,0.3333333333333333,0.6666666666666666,0.0,5.90973560527533,5.90973560527533,0.01824939569274842,0.036498791385496845,0,0.6219579372555017,0.0,0.6219579372555017,0.0062195793725550175,0.0,0.3221848343680893,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
edge_node_failures,Warehouse-M,0,4,13.777960373232585,1,1,1.0,0.0,0.0,9.688422870290196,9.688422870290196,0.022487810001037334,0.04497562000207466,0,0.33241696655750275,0.0,0.33241696655750275,0.0033241696655750275,0.0,0.19209842626050389,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
edge_node_failures,Warehouse-M,0,5,0.0,1,0,1.0,0.0,0.0,22.647016368517598,22.647016368517598,0.0,0.0,0,0.010333023965358734,0.0,0.010333023965358734,0.00010333023965358734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
edge_node_failures,Warehouse-M,0,6,16.39853659530601,0,2,0.0,0.5,0.0,0.0,0.0,0.024646902549756034,0.04929380509951207,0,0.5822090897709131,0.0,0.5822090897709131,0.005822090897709131,0.0,1.6177468673023139,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
edge_node_failures,Warehouse-M,0,7,0.0,1,0,1.0,0.0,0.0,19.73407315700922,19.73407315700922,0.0,0.0,0,0.010999850928783417,0.0,0.010999850928783417,0.00010999850928783417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
edge_node_failures,Warehouse-M,0,8,45.70380877900883,0,3,0.0,0.0,0.0,0.0,0.0,0.09143244582795465,0.1126015634653875,0,1.290957909077406,0.0,1.290957909077406,0.01290957909077406,0.0,2.992760272730429,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
edge_node_failures,Warehouse-M,0,9,18.022510740799536,3,4,0.75,0.25,0.0,19.19376958616461,34.073928267215905,0.09871282737083689,0.08150590821076847,0,1.2274589389562607,0.0,1.2274589389562607,0.012274589389562607,3.552713678800501e-15,2.317926925198101,1.1842378929335002e-15,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
edge_node_failures,Warehouse-M,0,10,19.218549930670964,3,4,0.75,0.5,0.0,12.96670379495481,20.576860299442373,0.044699660772396746,0.05601582186523011,0,1.1738750617951155,0.0,1.1738750617951155,0.011738750617951155,0.0,0.20901374372603954,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
edge_node_failures,Warehouse-M,0,11,22.597776046675055,2,3,0.6666666666666666,0.3333333333333333,0.0,7.98763517441887,11.421216098373815,0.04872350073246378,0.09744700146492756,0,0.7258339319378138,0.0,0.7258339319378138,0.007258339319378138,0.0,4.47427590915045,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,fixed_vcg,default
edge_node_failures,Warehouse-M,0,0,1.4177882952730243,0,1,0.0,0.0,0.0,0.0,0.0,0.06548204866237804,0.13096409732475608,0,0.2863749396055937,0.42629195377230644,0.7126668933779001,0.007126668933779001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,qmix_heuristic,default
